# SPT EN -> RU; applied as Latin translit at build
Hm, the monsters didn't look too'	Хм, гады выглядели не очень'
Hm. Very well. But there's not much'	Хм. Ладно. Но тут не так уж'
Hm? How much time has passed since	Хм? Сколько времени прошло с
Hm? You want me to use my r-r-renowned	Хм? Хочешь, чтоб я пустил свою с-с-славную
Hmm, interesting.	Хм, занятно.
Hmm, yes. What indeed?	Хм, да. Что именно?
Hmm. Okay, I think I can work with	Хм. Ладно, с этим я сработаюсь
Hmm... Can't say I'm massively confident	Хм... Не скажу, что я прям уверен
Hmm? Oh, you don't seem to have any'	Хм? О, у тебя вроде нет'
Hmmm. That sounds okay, I guess.	Хмм. Вроде норм.
Hmmm... A younger man. Well, I guess	Хмм... Молодой. Ну, думаю
Hmmm... It seems a lot of today's heroes'	Хмм... Похоже, нынче много героев'
Hmmm... Maybe I should cut down on the	Хмм... Может, поубавить
Hmmmm...	Хмммм...
Hmmmm... I'd take you more seriously if'	Хмммм... Я б тебя серьёзней взял, если'
Hmmmmmmmmmmmmm...	Хмммммммммммм...
Hmph.	Хмф.
Hmph. All that hero-bashing has made the	Хмф. Вся эта героебойня сделала
Hmph. Did you even listen to a word	Хмф. Ты вообще хоть слово
Hmph. Okay. Well, there's going to be'	Хмф. Ладно. Ну, будет'
Hmph. The treatment I put up with...	Хмф. И такое со мной творят...
Hmph. There's no need to be like that.'	Хмф. Нечего так себя вести.'
Hmph. This gibbering wreck of a hero is	Хмф. Этот бормочущий обрубок героя
Hmph. Well, with heroes like that, you	Хмф. Ну, с такими героями ты
Hmph. You have awoken, O Evil Ones.	Хмф. Вы пробудились, о Злые.
Hmph...	Хмф...
Hoh!	Хо!
Hold off the frantic digging and your	Притормози бешеную копку — и твои
Holy water neutralizes water if it	Святая вода гасит воду, если
Honestly! Who do these selfish	Честно! Кто эти эгоистичные
Honestly, so negative!	Честно, какой негатив!
Horde Status from the Pause Menu, you	Статус орды в меню паузы, ты
How about it, you two? Don't blush like'	Ну как, вы двое? Не краснейте, как'
How am I supposed to convince Badmella	Как мне убедить Бэдмеллу
How can I put this?	Как бы это сказать?
How can the heroes on Stage 2 be	Как герои на этапе 2 могут быть
How can you forget all those	Как можно забыть все эти
How dare they stand up to an evil deity	Как смеют они переть на злого бога
How do I know? Well, those heroes we've'	Откуда знаю? Ну, те герои, что мы'
How in the Underworld did this happen?	Как, чёрт, в Подземелье это вышло?
How repellent!	Какая гадость!
How was it? Be honest, now.	Ну как? Честно, давай.
How will it go, I wonder?	Интересно, как пойдёт?
How!? What!? Why!? When!? Ummm... Who!?	Как!? Что!? Почему!? Когда!? Э-э... Кто!?
How'd you fancy one of these fine'	Как насчёт одного из этих славных'
How's the dungeon looking?'	Как данж выглядит?'
Huh!? It looks like atrocious	А?! Похоже, гнусные
Huh!? It looks like contemptible	А?! Похоже, презренные
Huh!? It looks like cowardly	А?! Похоже, трусливые
Huh!? It looks like despicable	А?! Похоже, подлые
Huh!? It looks like execrable	А?! Похоже, омерзительные
Huh!? It looks like grotesque	А?! Похоже, уродливые
Huh!? It looks like reprehensible	А?! Похоже, позорные
Huh!? It looks like self-righteous	А?! Похоже, самодовольные
Huh!? It looks like villainous	А?! Похоже, злодейские
Huh!? Loathsome heroes spotted	А?! Мерзкие герои замечены
Huh!? Looks like the Story Mode data	А?! Похоже, данные Сюжета
Huh!? My sister Mallory!?	А?! Сестра Мэллори!?
Huh!? Seems like there's no Story Mode'	А?! Похоже, Сюжета нет'
Huh!? She's right, you know...'	А?! Она, кстати, права...'
Huh!? Speak of the...erm...devil...	А?! Легок на...э-э...помине...
Huh!? Wait a second! Aren't you the big'	А?! Секунду! Ты ж не тот самый'
Huh.	Ха.
Huh? Do you really wish me to cast	А? Точно хочешь, чтоб я кинул
Huh? Do you wish to quit the game	А? Хочешь выйти из игры
Huh? So that's what the switch was for!'	А? Так вот для чего рубильник!'
Huh? You let them escape?	А? Ты их упустил?
Humph...	Хмф...
Hurry or the heroes will be upon us!	Шевелись, а то герои нагрянут!
Hurry up, Pickaxe! More heroes''	Живей, Кирка! Ещё героев''
I added that ~Catacombs~ bit on myself.	Кусок ~Катакомбы~ я сам пришил.
I admire your deviousness!	Ценю твою подлость!
I am!	Я!
I anxiously await your glorious return.	С трепетом жду твоего славного возвращения.
I ask not for your consent!	Согласия не спрашиваю!
I assure you, O fruit of my evil loins,	Клянусь, о плод моих злых чресел,
I believe congratulations are in order,	Кажется, пора поздравлять,
I beseech you to lend me and my minions	Молю, дай мне и моим гадам
I bet he thinks he's some kind of lone'	Спор, он думает, он какой-то одинокий'
I bet their idea of a fun evening is	Спор, их веселый вечер — это
I bet you think it's for plain old '	Спор, ты думаешь, это для простого '
I bet you're even wondering why you'	Спор, ты ещё думаешь, зачем ты'
I can pick up some nasty burns.	Могу схватить гадкие ожоги.
I can scarcely contain my excitement!	Чуть не лопаюсь от восторга!
I can see the positive in everything!	Я во всём вижу плюс!
I can smell heroes over yonder on that	Чую героев вон там, на том
I can take the lead and knock him into	Могу взять инициативу и вмазать его в
I can tell you're deeply impressed!'	Вижу, ты глубоко впечатлён!'
I can't bear much more of this standing'	Больше не вынесу этого стояния'
I can't believe it!'	Не верю!'
I can't tell you how impressed'	Не передать, как я впечатлён'
I can't think of a better way of making'	Лучшего способа сделать'
I clearly said that this hero's'	Я ж ясно сказал, что у этого героя'
I confess I'm a hard task-master and'	Признаю, я жёсткий надсмотрщик и'
I couldn't ask for a better deity!'	Лучшего бога и не пожелаешь!'
I despair, I really do...	Я в отчаянии, честно...
I didn't foresee those heroes turning up,'	Не ждал, что эти герои нагрянут,'
I disagree! And what sort of language	Не согласен! И что за лексика
I distinctly recall explaining to you	Я чётко помню, как объяснял тебе
I don't know all the details, but'	Всех деталей не знаю, но'
I don't know how tough they are, but'	Не знаю, насколько они крутые, но'
I don't know what I was thinking!'	Не знаю, о чём я думал!'
I don't know what's going on here!	Не знаю, что тут творится!
I don't know.'	Не знаю.'
I even came up with a few great ideas	Я даже наваял пару огонь-идей
I even went to the trouble of summoning	Я даже заморочился призвать
I explained in my infinitely patient way	Я объяснил с бесконечным терпением
I feel like I've really opened your'	Чувствую, я реально раскрыл тебе'
I forgot you were there.	Забыл, что ты тут.
I guess I should stick with the day job.	Видать, лучше сидеть на дневной работе.
I hate doing training, but letting	Ненавижу тренировки, но дать
I hate to halt you in mid-swing, but	Ненавижу рвать тебя на полувзмахе, но
I have a vague recollection of going	Смутно помню, как ходил
I have faith in you...	Я в тебя верю...
I hope their friends catch them	Надеюсь, их кореша словят
I hope we'll meet again soon...'	Надеюсь, скоро увидимся...'
I hope you took note! I want you both to	Надеюсь, записал! Хочу, чтоб вы оба
I just can't stand it!'	Я просто не выношу!'
I just heard that some skullduggerous	Только что слышал: какие-то пронырливые
I just knew it!	Я так и знал!
I just love filling your divine head	Обожаю набивать твою божественную башку
I knew if Badmella kept skipping her	Я знал: если Бэдмелла будет косить с
I knew it! I knew it 'cos you don't seem	Я знал! Знал, потому что ты не похож
I knew it! I knew it would turn out	Я знал! Знал, что выйдет
I knew this puny hero wouldn't take'	Знал, этот хилый герой не выдержит'
I knew you wouldn't let me down, Lord.'	Знал, не подведёшь, лорд.'
I knew you'd make me proud, My Lord!'	Знал, ты меня прославишь, Повелитель!'
I know I'm not an easy man to get along'	Знаю, со мной непросто ужиться'
I know its tricky gathering all that	Знаю, муторно собирать всю эту
I know more heroes are going to come	Знаю, ещё герои набегут
I know there's not much time before the'	Знаю, времени до'
I know training is a pain in the	Знаю, тренировка — это боль в
I know you can come up with	Знаю, ты придумаешь
I know you can do it, My Lord!	Знаю, ты сможешь, Повелитель!
I know you love me...	Знаю, ты меня любишь...
I know you'll continue and eventually'	Знаю, продолжишь и в конце концов'
I know you're a mild-mannered omnipotent'	Знаю, ты кроткий всемогущий'
I know you're frustrated that Badmella'	Знаю, бесит, что Бэдмелла'
I know, I know. I'm amazing.'	Знаю, знаю. Я крут.'
I know, it's annoying. But that's just	Знаю, бесит. Но это просто
I like them!	Они мне нравятся!
I look forward to meeting you again in	Жду новой встречи в
I may have been a little rude to impress	Может, чуть нагрубил, чтоб впечатлить
I may have said it before, but these	Может, уже говорил, но эти
I mean it. If it wasn't for your silky'	Серьёзно. Если б не твоя шелковистая'
I mean, I don't know why I'm acting so	То есть не знаю, чего я так
I mean, it's fun wiping the'	То есть кайф стирать'
I mean, like I say, there's only a'	То есть, как я сказал, есть только'
I mean, that's just my seventh sense'	То есть это просто моё седьмое чувство'
I mean, what were you playing at,	То есть ты чего выделывался,
I mean, you like me ranting and	То есть тебе нравится, как я ору и
I must accept your decision, My Lord.	Придётся принять твоё решение, Повелитель.
I need to go home and feed my Omnoms,	Мне домой, омномов покормить,
I pick up my limbs...	Подбираю конечности...
I rather think you are.	По-моему, как раз ты.
I really dig you, My Lords...	Я вас реально копаю, Повелители...
I really want to say is this...	Хочу сказать вот что...
I recommend leveling up monsters faster	Советую качать гадов быстрее
I said, hip-hip... Come on!	Я сказал, хип-хип... Давай!
I said?	Я сказал?
I saw you looking at the more difficult	Видел, ты пялился на более сложные
I see! Well, even if you take a bit of a	Понял! Ну, даже если чуть
I see. So you want to take on that	Понял. Значит, хочешь взять тот
I see. Well, I hope to see you round	Понял. Ну, надеюсь, ещё заглянешь
I sense that the key to dominating this	Чую, ключ к захвату этого
I sense two more heroes on the way. Use	Чую ещё двоих героев. Используй
I shall be married off! How exciting!	Меня выдадут замуж! Как волнительно!
I shall go ahead and choose	Я пойду и выберу
I shall pretend to be out.	Буду делать вид, что меня нет.
I should be captured and carried off,	Меня б схватили и утащили,
I should have mentioned it earlier,	Надо было раньше сказать,
I suppose you're right. We have to'	Пожалуй, ты прав. Надо'
I take Badmella's schooling very, very'	К учёбе Бэдмеллы я отношусь очень, очень'
I take it you've fully mastered the'	Так ты уже полностью осилил'
I tell you what, why don't you go above'	Вот что: чего б тебе не вылезти наверх'
I thank you from the bottom of my	Благодарю от самого дна моего
I think I'm going to be sick.'	Кажется, меня сейчас стошнит.'
I think I've said enough.'	Кажется, я уже наболтал.'
I think dad's hit his limit for being'	Кажется, папаша уже на пределе'
I think it's just one person who does a'	По-моему, это один тип, который'
I think that's quite enough out of you,'	По-моему, с тебя хватит,'
I think we should celebrate with the	Думаю, надо отметить
I thought I was done for there, but you	Думал, мне крышка, но ты
I thought we had a monopoly on monsters,	Думал, у нас монополия на гадов,
I thought we'd been over this! To make'	Думал, мы это прошли! Чтобы сделать'
I thought your power was mightier	Думал, сила у тебя мощнее
I trust you've seen the fiery splendor'	Надеюсь, ты видел огненный шик'
I want to go home and feed my	Хочу домой, покормить своих
I want to go home...	Хочу домой...
I want to strike terror into their	Хочу вбить им ужас в
I want you to engrave on your heart.	Хочу, чтоб высек на сердце.
I was about to squish it on principle.	Я уж хотел раздавить из принципа.
I was better off in my paralyzed state.	В параличе мне было лучше.
I was just chatting to Auntie Mallory	Я как раз трепался с тётей Мэллори
I was revived just to witness this!?	Меня оживили, чтоб это видеть!?
I was worried for a minute, but you did	Я минутку попарился, но ты
I was worried you might just be	Я боялся, что ты просто
I will track you down...	Я тебя выслежу...
I wonder if we'll get anyone half-way'	Интересно, попадётся ли хоть кто'
I wonder what pitiful excuses for men	Интересно, какие жалкие отмазки мужиков
I wonder...	Интересно...
I'd better think about organizing the'	Надо бы подумать, как организовать'
I'd have a dragon!~'	у меня был бы дракон!~'
I'd have to hold his hand and make sure'	Пришлось бы держать за руку и следить'
I'd heard rumors, but this is the first'	Слухи слышал, но это первый'
I'd strongly suggest you start off by'	Сильно советую начать с'
I'll always be here for you, My Lord.'	Я всегда буду рядом, Повелитель.'
I'll be waiting here, My Lord.'	Буду ждать тут, Повелитель.'
I'll be with you every step of the way!'	Буду с тобой на каждом шагу!'
I'll bet you the next hero is the last'	Бьюсь, следующий герой — последний'
I'll curse them real good!'	Прокляну их от души!'
I'll curse these heroes!'	Прокляну этих героев!'
I'll curse you!'	Прокляну тебя!'
I'll find a way of fixing him while you'	Найду, как его подлатать, пока ты'
I'll have plenty more to tell you once'	Ещё много расскажу, как только'
I'll have to stop you there, My Lord!'	Придётся тебя остановить, Повелитель!'
I'll never be able to go home!'	Домой я уже не вернусь!'
I'll prepare the fireworks!'	Приготовлю фейерверк!'
I'll probably get bored of it, but'	Наверное, надоест, но'
I'll try and keep it...short... So...'	Попробую...короче... Итак...'
I'll work on upping my eyes' ability to	Буду качать глазам умение
I'm afraid our current monster'	Боюсь, наша нынешняя'
I'm afraid you haven't got a hope.	Боюсь, шансов у тебя ноль.
I'm an evil Overlord! You know, ruler'	Я злой Повелитель! Ну, правитель'
I'm counting on you, My Lord! You'd	Рассчитываю на тебя, Повелитель! Ты б
I'm getting tired of being dragged'	Устал, что меня таскают'
I'm glad they got through!'	Рад, что прошли!'
I'm glad we had this little chat.'	Рад, что поболтали.'
I'm going to pop above ground and let'	Выскочу наверх и дам'
I'm going to run through this just the'	Пробегусь по этому ровно'
I'm going to tell you something now that'	Сейчас скажу такое, что'
I'm just thinking of you, My Lord!'	Я ж о тебе думаю, Повелитель!'
I'm looking forward to seeing how you'	Интересно, как ты'
I'm not bothered as long as they don't	Мне пофиг, лишь бы не
I'm not sure where to look,'	Не знаю, куда смотреть,'
I'm off...'	Я свалил...'
I'm picking up strong heroic readings'	Ловлю жёсткие геройские сигналы'
I'm ready to leave the nest and he's just	Я готов из гнезда, а он всё
I'm right, aren't I? And that's not all!'	Я прав, да? И это не всё!'
I'm so sorry I shouted!'	Так сорри, что орнул!'
I'm sorry, My Lords... (gibber gibber)'	Сорри, Повелители... (гыгы гыгы)'
I'm sorry. I don't know why I said that.	Сорри. Не знаю, чего это сказал.
I'm sure Your Divine Badness has noticed'	Уверен, Ваше Злодшиество заметило'
I'm sure you'll be struck by divine	Уверен, тебя ударит божественное
I'm sure you'll smash them either way.	Уверен, размажешь их в любом случае.
I'm the best!)'	я лучший!)'
I'm the best!~'	я лучший!~'
I'm the next generation of evil Overlord'	Я следующее поколение злых Повелителей'
I'm too weary even to rant, My Lord.'	Я слишком выдохся даже орать, Повелитель.'
I'm trying to convince Badmella of the'	Пытаюсь вдолбить Бэдмелле'
I'm very, very impressed, Pickaxe. It's	Я очень, очень впечатлён, Кирка. Это
I'm watching you...'	Я за тобой слежу...'
I've actually decided that if someone'	Я вообще решил: если кто'
I've also taken some old favorites and'	Я ещё взял старые хиты и'
I've even gone so far as to change the'	Я даже зашёл так далеко, что сменил'
I've got a bad feeling about this...'	У меня дурное предчувствие...'
I've got a feeling they won't be missing	Чую, они не будут скучать по
I've got a feeling this dungeon could'	Чую, этот данж мог бы'
I've got a strange feeling I've met this	Странное чувство, будто я этого
I've got nothing better to do...'	Мне всё равно делать нечего...'
I've had enough of your nonsense!'	С меня хватит твоей чуши!'
I've heard that leveling up Lizardmen'	Слышал, кач ящеров'
I've never seen such clunky pickwork!'	Такой кривой кирки ещё не видел!'
I've said it before and I may well say'	Говорил и ещё скажу'
I've said something will happen, there'	Я сказал — будет, значит'
I've seen tougher dragon dung.'	Видал и крепче драконьего помёта.'
I've struggled to-'	Я силился-'
I've summoned the Supremely Malevolent'	Я призвал Предельно Злобного'
IQ development. Get a load of this...	Развитие IQ. Глянь-ка сюда...
ITS PEOPLE WILL HAVE	ЕГО НАРОД УЗНАЕТ
If I invoke this powerful spell, your	Если я кину это мощное заклинание, твой
If aquatic creatures are seized by the	Если водных тварей схватит
If at all possible, My Lord, you should	По возможности, Повелитель, тебе б
If even a drop of holy water comes into	Если хоть капля святой воды попадёт в
If it be your will, O Evil One!	Если такова воля твоя, о Злой!
If nothing happened this time, it would	Если б и сейчас ничего, это б
If nothing happens, won't they invade'	Если ничего не будет, они что, вломятся'
If one of you isn't sure what to do,'	Если кто-то не в курсе, что делать,'
If that's the case, the hero won't drop	Если так, герой не выронит
If that's what you've become, it's a'	Если ты до такого дошёл, это'
If that's what's going on in your divine	Если у тебя в божественной
If the heroes are still running rings	Если герои всё ещё водят круги
If the heroes carry me off, that's the'	Если герои меня утащат, это'
If the mood takes you, why not try it	Если настроение есть, чего б не
If the world's got bigger, that means'	Если мир стал больше, значит'
If there are nutrients in the nearby	Если рядом в почве есть пища
If there's more than one monster in its'	Если в зоне больше одного гада'
If there's one thing in the whole wide'	Если во всём белом свете есть'
If these Slimeblossoms won't bloom, I'll	Если эти слизьцветы не расцветут, я
If they're full, they won't eat any more	Если сыты — больше не жрут
If things go seriously awry, you can end	Если всё пойдёт совсем вразнос, можно
If we can just take those two towers	Если хапнем те две башни
If we're dragged to the surface, it's	Если нас вытащат наверх, это
If you build <col:255,0,153,255>nothing but long tunnels</col>,	Если роешь <col:255,0,153,255>только длинные туннели</col>,
If you can <col:255,0,153,255>lure the heroes into water</col>,	Если <col:255,0,153,255>заманишь героев в воду</col>,
If you can buy enough time, My Lord,	Если выиграешь время, Повелитель,
If you can get your teamwork flowing,	Если сыграетесь,
If you can hammer those heroes before	Если прибьёшь этих героев до того,
If you can summon forth a nice batch of	Если вызовешь приличную пачку
If you carry on like this, we'll'	Если так продолжишь, нам'
If you dig clever, you'll have no'	Если копать с умом, не будет'
If you dig the kind of moldy-looking	Если роешь такие заплесневелые
If you dig up all the soil and leave	Если выкопаешь всю почву и оставишь
If you do that, Badmella won't have to'	Если так, Бэдмелле не придётся'
If you do that, I'll get caught and that'	Если так, меня схватят, и это'
If you do that, those indolent heroes	Если так, эти ленивые герои
If you don't create the right monsters'	Если не слепишь нужных гадов'
If you don't destroy them, they'll	Если не уничтожишь — они
If you fail next time, I'll eat my hat!'	Если в следующий раз сольёшь, съем шляпу!'
If you fail, no one's going to shout at'	Если сольёшь, никто не будет орать на'
If you find one, you need to soak them	Если найдёшь — надо их промочить
If you give up, it'll be Game Over.'	Если сдашься — Конец игры.'
If you have heroic hordes approaching,	Если на тебя прёт геройская орда,
If you just spend your time digging	Если только и делаешь, что копаешь
If you keep doing this and keep forcing	Если так и дальше и всё давишь
If you make the most of what we've got,'	Если выжмешь всё, что есть,'
If you prefer them to keep their mouths	Если хочешь, чтоб они рот
If you really want to see how long it	Если реально хочешь узнать, сколько
If you recklessly let it rush down to an	Если бездумно пустишь вниз на
If you want these Extra Heroes to stay	Если хочешь, чтоб эти экстра-герои остались
If you want to carry on an old dungeon,	Если хочешь ковырять старый данж,
If you want to dismember these heroic	Если хочешь этих святош-героев
If you wanted to weaken it fast, all you	Хотел быстро ослабить — тебе б
If you'd been a bit faster and rustled'	Чуть б шустрее шуршал киркой'
If you're desperate to have a look, you'	Если прёт глянуть — тогда ты'
If you're doing that and still losing,'	Если так орёшь и всё равно слив,'
If you're not sure how to go about'	Если не прёт, как к делу подступиться'
If you're still struggling, maybe you'	Если всё ещё тупишь, может, ты'
If you're still struggling, try using'	Если всё ещё тупишь, попробуй'
If you're struggling, remember you can'	Если туго — помни, что можно'
If you're wondering why my dad isn't	Если гадаешь, чего папка не
If you've done all you can to support'	Если уже всё выжал, чтоб поддержать'
If you've got the time, the inclination'	Если есть время, охота и кайф'
If your Horde Power's anything to go'	Если судить по мощи орды,'
If your nutrient and mana tweaking isn't'	Если крутишь пищу с маной, а толку'
Iiiiiiiiiiiii'm back!!!'	Яяяяяяяяя вернууулся!!!'
Iiiit's hero time! Right now, I mean.'	Пора-ааа героям! Прям щас, да.'
Imagine it, My Lords! My daughter	Представь, Повелители! Моя дочь
Impossible!	Невозможно!
Improve Your IQ	Прокачай IQ
In a real dungeon situation, treasure	В настоящем данже клад
In case you were wondering, that was my	Если вдруг интересно — это был мой
In our next training exercise, we're'	На следующей тренировке мы'
In the dim and distant past, when	В седой древности, когда
In the pugilistic world of the dungeon,	В мордобойном мире данжа
In through the nose, out through the	Вдох носом, выдох через
In which case GET ON WITH IT!!!	Ну тогда ШЕВЕЛИСЬ УЖЕ!!!
Incoming hero detected! My Lord, I trust	Герой на подходе! Повелитель, надеюсь,
Incoming heroes! Oh NO!	Герои прут! О НЕТ!
Info on and off by tapping me with your	Инфу вкл/выкл — ткни меня
Is that okay with you?	Тебя устроит?
Is that okay?	Так нормально?
Is the phone reception good here?	Тут связь ловит?
Is this some silly challenge you've'	Это что, дурацкий челлендж, что ты'
Is this spot okay?	Тут место норм?
Isn't Slimederella Moss just adorable?'	Слизерелла-мох — просто лапочка!'
It is an act of god indeed!	И правда деяние божье!
It is, isn't it? Ahh, you're a pretty	Правда ведь? Ах, ты ж красавчик
It just goes to show - evil will ALWAYS	Вот тебе мораль: зло ВСЕГДА
It looks as if these heroes might be a	Похоже, эти герои будут ещё тем
It looks like they've been arguing.'	Похоже, они там ругались.'
It looks like we're all done for'	Похоже, нам всем крышка'
It looks like...heroes!	Похоже... герои!
It may not be the simple world we grew	Может, это уже не тот простой мир,
It may smack of desperation, but this	Пахнет отчаянием, но этот
It may well have been me...	Вполне мог быть я...
It might be hogwash, but I've heard'	Может, бред, но я слыхал'
It might sound like an inordinate amount	Может, звучит как дофига
It might still be a little early to	Может, рановато ещё
It never hurts to save for a rainy day.	Запас на чёрный день не помешает.
It never stops, does it? Couldn't'	Не кончается, да? Нельзя было'
It seems more wannabe beaus are on	Похоже, ещё женихи-неудачники
It seems that we have another duo of	Похоже, к нам ещё парочка
It seems the challenge this time was a	Похоже, челлендж в этот раз был
It seems there are still plenty of new	Похоже, новых героев ещё полно
It seems they're coming to attack our'	Похоже, прут бить наш'
It seems you're not in prime pickaxe'	Похоже, кирка у тебя не в форме'
It seems your knowledge of Monstrology	Похоже, твоя монстрология
It sounds like I'm making it up, but'	Звучит как враки, но'
It was a kind of perpetual monstrous	Это был такой вечный монстрячий
It was an epic tussle, and those heroes	Эпичная рубка, и те герои
It was hurting my eyes to watch.	Аж глаза болели смотреть.
It was touch and go there for a while,	Чуть не сорвалось на минутку,
It's a familiar face backed up by a'	Знакомая морда плюс целая'
It's a great relief to hear you have'	Как же я рад, что у тебя'
It's a harsh world, daddy-o!'	Жестокий мир, папка!'
It's a miracle! Look at those bonny,'	Чудо! Глянь на этих крошек,'
It's a party of three this time, but...'	На этот раз троица, но...'
It's a veritable treasure trove of'	Прям сокровищница целая'
It's all about the end result.'	Главное — конечный результат.'
It's all about timing it so you only'	Главное — поймать момент, чтоб'
It's all going to be shiny and good!'	Всё будет блестеть и кайфовать!'
It's all very well for you, but I always'	Тебе-то хорошо, а я всегда'
It's bad enough that my only daughter'	Мало того, что единственная дочь'
It's beautiful!'	Красота!'
It's best to make them power up in an'	Лучше качай их в'
It's better not to pick unnecessary'	Лучше не лезть в лишние'
It's clear you haven't yet grasped these	Ясно: ты ещё не въехал в эти
It's fearsome good fun!'	Страшно как весело!'
It's good to give your dungeons'	Данжам полезно иногда'
It's got to be worth giving it a try!'	Стоит хотя бы попробовать!'
It's hard being an Overlord, eh?'	Тяжко быть Повелителем, а?'
It's heartbreaking, isn't it, Pickaxes?	Аж сердце рвётся, да, кирки?
It's hero o'clock. And there's'	Час героев. И ещё'
It's important to reassess your strategy'	Важно пересмотреть тактику'
It's incredible, really. As soon as'	Это ж просто дико. Как только'
It's like letting someone stroll into'	Это как пустить кого-то в'
It's never a bad idea to summon a Mara,'	Не грех призвать Мару,'
It's never too late to master the'	Никогда не поздно освоить'
It's not enough to spawn a great monster'	Мало просто родить крутого гада'
It's not that unique monsters are super-'	Не то чтобы уникальные гады супер-'
It's only the beginning.'	Это только начало.'
It's survival of the fittest out there!'	Тут выживает сильнейший!'
It's the last one, so it's probably a	Последний, так что наверняка
It's the mark of a sub-prime hero - '	Метка героя второго сорта —'
It's the other hero splashing holy water'	Это другой герой святой водой'
It's the saddest sight I've seen in my	Самое жалкое зрелище за всю мою
It's the second stage, so you may be low'	Второй этап, так что копки мало'
It's time for a torrential tidal wave'	Пора устроить потоп-цунами'
It's time for the heroes to arrive. If'	Пора героям явиться. Если'
It's time to see if you're a God of	Пора глянуть, Бог ты
It's time to start Step 3!'	Пора начать шаг 3!'
It's to try and stop you bickering and'	Чтоб вы прекратили грызться и'
It's tough to get those Lilies to sprout,'	Кувшинки туго всходят,'
It's you, My Lords, who have been'	Это вы, Повелители, и есть'
Its jaw is jaw-dropping, its power is	Челюсть — огонь, мощь —
Judicious handling of water and aquatic	Умелое дело с водой и водными
Just a few more defeated heroes''	Ещё пара побитых героев —'
Just another day at the office...	Очередной рабочий денёк...
Just as I feared! Even a majestically	Как я и боялся! Даже царственно
Just don't ask me why.'	Только не спрашивай, зачем.'
Just don't have kids and get divorced.'	Просто не заводи детей и не разводись.'
Just knuckle down and keep killing	Засучи рукава и вали дальше
Just press the L Button, and you can	Жми L — и можно
Just remember that it will dig into	Только помни: оно вгрызётся
Just tell him he was never meant to be a	Скажи ему: ты не был рождён
Just who were those bestial heroes!?	Да кто это были за звери-герои!?
KNOW NO PEACE!	НИ КРОХИ ПОКОЯ!
Kazam! Just like that, time stands	Казам! И время сразу
Keep making those heroes into corpse	Копи тех героев в трупный
Keep the □ Button held down for faster	Держи □ зажатой — копаешь
Keep this kind of delightful digging up	Копай так же смачно и дальше
Keep up the sterling work, My Lord,	Так держать, Повелитель,
Keep your beady demonic eye on this hero,	Не спускай бесовского глаза с героя,
Keep your eyes on the prize and hammer	Глаз на цель — и молоти
Kill confirmed! That's another victory!'	Убит! Ещё одна победа!'
King of Bling and send him home to his	Короля понтов и спровадь домой к
Knocking back all these suitors has	Отшивать всех этих женихов —
Learn how to get beasts breeding without	Научись плодить зверей без
Learn to recognize different types of	Учись узнавать разные типы
Leave the harder difficulty settings	Сложные уровни оставь
Lesson 1 - Use lots of long words and,	Урок 1 — сыпь длинными словами и,
Let me recap. First get Slimemosses	Повторю. Сначала слизьмохов
Let me say this using simple words.	Скажу простыми словами.
Let me see that!	Дай-ка глянуть!
Let me show you an effective way	Покажу дельный способ
Let me tell you a little about these	Расскажу чуть про этих
Let our newly-founded triangle of	Пусть наш свежий треугольник
Let the amount of mana or nutrients go	Пусти пищу или ману
Let's begin Daily Challenge Difficulty'	Начнём сложность Данжа на день'
Let's cast them into the pitch-black'	Швырнём их в кромешную'
Let's get fired up and fight 'em good!	Заведёмся и нададим им как следует!
Let's get on with it!'	Поехали уже!'
Let's head back, shall we?'	Назад, а?'
Let's move on, shall we?'	Дальше, а?'
Let's pick up that posture training'	Хватит этой учёбы осанки'
Let's pull some semblance of sense'	Соберём хоть крупицу смысла'
Let's see how you do!'	Поглядим, как ты!'
Let's start Step 4, shall we? If the'	Начнём шаг 4, а? Если'
Let's start Step 6!'	Начнём шаг 6!'
Let's strike back, take out the heroes'	Дадим сдачи, вынесем героев'
Let's take a trip down memory lane,'	Прогуляемся по памяти,'
Let's take on some heroes worthy of our'	Возьмём героев под нашу стать'
Letoffthehookikus so you can hang	Нецепляйкуса, чтоб ты мог
Level 1! Very well done!	Уровень 1! Красота!
Level 3!	Уровень 3!
Level up your monsters using Dig Power!	Качай гадов силой копки!
Liliths and more.	Лилит и прочие.
Linking up attacks and combining this	Связка атак плюс это
Listen up, Pickaxes! While my dad's in'	Слушай сюда, кирки! Пока папка'
Listen, Badmella, it's hard work making'	Слушай, Бэдмелла, тяжело делать'
Lizardfest 2010	Ящерица-2010
Lizardman or two.	Ящера-другого.
Lizardman's face after he's smashed his	Морду ящера, когда он размозжил
Lizardmen!	Ящеры!
Lizardmen, it means you've heard enough'	Ящеры — значит, ты уже наслушался'
Look at the dungeon! It's emptier than'	Глянь на данж! Пустее, чем'
Look at those beautiful blooming buds!	Глянь, какие бутоны цветут!
Look! You've upset dad now as well!'	Глянь! Ты и папку расстроил!'
Look, ever since word got out that I was	Слушай, с тех пор как разнесло, что я
Looks like we have heroes on the way.	Похоже, герои уже в пути.
Loosen up, My Lord! Chill out and give	Расслабься, Повелитель! Остынь и дай
Lord. You'll be much happier.'	лорд. Будешь куда счастливей.'
